mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.5192474842071535,0.06283385566894374,0.21900134086608886,0.023145599584863112,True,,10,log2,1,5,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 42}",0.5754060324825986,0.4392764857881137,0.5534883720930233,0.5681293302540416,0.5121951219512195,0.5296990685137992,0.050228625602343986,139
1.457071590423584,0.23933232260181916,0.29419746398925783,0.07714879963930604,True,,10,log2,2,2,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.5424528301886793,0.508557457212714,0.5380952380952381,0.5518867924528302,0.5123152709359606,0.5306615177770844,0.017146322041802557,137
2.5365087509155275,0.07188646188816784,0.3945505142211914,0.2666327716965548,True,,10,log2,2,2,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 42}",0.5380952380952381,0.485,0.5049019607843137,0.5531914893617021,0.495,0.5152377376482508,0.026052514974164415,143
1.436466646194458,0.16748457494375463,0.4167433261871338,0.2122789054603516,True,,10,log2,2,5,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.5397590361445783,0.44501278772378516,0.5134474327628362,0.5804988662131519,0.5121951219512195,0.5181826489591141,0.0441836004918625,142
2.5684412479400636,0.38428576835904893,3.2694872856140136,1.2085465046087323,True,,10,log2,2,5,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 42}",0.5304136253041363,0.43523316062176165,0.513317191283293,0.5675057208237986,0.5263157894736842,0.5145570975013347,0.04355933275914545,144
3.6691116809844972,0.6687200944098969,4.207099676132202,0.12769093546066768,True,,10,,1,2,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.6910420475319927,0.6506986027944112,0.6591337099811676,0.6703296703296703,0.6469428007889546,0.6636293662852394,0.01588839957670877,62
8.089796447753907,0.7200175615464498,2.4001643657684326,1.2471156053951895,True,,10,,1,2,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 42}",0.6825688073394496,0.6467065868263473,0.6501901140684411,0.6666666666666666,0.6322067594433399,0.6556677868688489,0.01735147297803309,88
6.5710454940795895,0.3557601217185612,3.3922213554382323,1.5355697475050896,True,,10,,1,5,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.6873857404021938,0.6507936507936508,0.6590909090909091,0.6728280961182994,0.6509803921568628,0.6642157577123832,0.014089800563409747,59
8.432169151306152,0.5814104483114725,3.0983107566833494,0.3483549797295457,True,,10,,1,5,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 42}",0.6764705882352942,0.649402390438247,0.6578449905482041,0.6654343807763401,0.6442687747035574,0.6586842249403286,0.011459330649638512,77
7.304012155532837,1.5398285708531165,2.80572566986084,1.084610624418215,True,,10,,2,2,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.6839186691312384,0.6521739130434783,0.6728280961182994,0.6666666666666666,0.6349206349206349,0.6621015959760636,0.017024957498193743,66
8.336772966384888,0.7861677283580244,4.0854654788970945,0.3173535917145376,True,,10,,2,2,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 42}",0.6840148698884758,0.6427145708582834,0.6654135338345865,0.6691176470588235,0.6401590457256461,0.660283933473163,0.01662045876786981,70
5.949542760848999,0.5809687535825784,4.245435571670532,0.12531081417636222,True,,10,,2,5,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.6851851851851852,0.6495049504950495,0.6691449814126395,0.662962962962963,0.6387225548902196,0.6611041269892113,0.01602175795497511,68
9.350761222839356,0.10334400057098951,0.7484826564788818,0.15034292563824508,True,,10,,2,5,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 42}",0.6814814814814815,0.6427145708582834,0.6616541353383458,0.6654343807763401,0.636,0.6574569136908902,0.016347307579625735,81
4.616761922836304,0.9679959204107541,1.113896894454956,1.3137001032793163,True,,20,sqrt,1,2,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.6731517509727627,0.6111111111111112,0.6285714285714286,0.6507936507936508,0.6088794926004228,0.6345014868098753,0.024486891923823778,99
