mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.07311277389526367,0.00549758118328758,0.0033071041107177734,0.0003952448237392778,0.1,,l1,liblinear,"{'C': 0.1, 'class_weight': None, 'penalty': 'l1', 'solver': 'liblinear'}",0.8686413393432066,0.8718116415958143,0.8635477582846004,0.8596837944664032,0.873331162487789,0.8674031392355628,0.005110024230628296,1
1.5538696765899658,0.10086120126301422,0.0035661697387695313,0.0005737184050235217,0.1,,l1,saga,"{'C': 0.1, 'class_weight': None, 'penalty': 'l1', 'solver': 'saga'}",0.8667312036140691,0.8720968269545306,0.8631784205394866,0.8586490939044481,0.8725969371130662,0.8666504964251202,0.005312380633851679,5
0.03869771957397461,0.0032932017314635164,0.0034011363983154296,0.0004913672746606263,0.1,,l2,liblinear,"{'C': 0.1, 'class_weight': None, 'penalty': 'l2', 'solver': 'liblinear'}",0.8659594985535197,0.8736156351791531,0.8643737832576249,0.8592105263157894,0.8729281767955801,0.8672175240203334,0.005428238818645691,3
1.4035698890686035,0.08839225782707164,0.0035808563232421877,0.0003805046211284818,0.1,,l2,saga,"{'C': 0.1, 'class_weight': None, 'penalty': 'l2', 'solver': 'saga'}",0.865316618450659,0.8725969371130662,0.8640934155043789,0.8578027053777632,0.8722781930451738,0.8664175738982083,0.005538251732967197,7
0.07390298843383789,0.008224042434384744,0.0036209583282470702,0.0005937331628399794,0.1,balanced,l1,liblinear,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'liblinear'}",0.8686413393432066,0.8718116415958143,0.8635477582846004,0.859400724399078,0.873331162487789,0.8673465252220977,0.005196076827866938,2
1.5456732273101808,0.11465903652766678,0.0033769607543945312,0.00047675201132636166,0.1,balanced,l1,saga,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'}",0.8667312036140691,0.8720968269545306,0.8631784205394866,0.8586490939044481,0.8725969371130662,0.8666504964251202,0.005312380633851679,5
0.04583330154418945,0.0011197135229257962,0.004214811325073242,0.0004103127195998178,0.1,balanced,l2,liblinear,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'liblinear'}",0.8659594985535197,0.873331162487789,0.8643737832576249,0.8592105263157894,0.8729281767955801,0.8671606294820606,0.005361966940013207,4
1.3775123596191405,0.08760013567009506,0.003710222244262695,0.00040506072976711577,0.1,balanced,l2,saga,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'saga'}",0.865316618450659,0.8725969371130662,0.8640934155043789,0.8578027053777632,0.8722781930451738,0.8664175738982083,0.005538251732967197,7
0.1252690315246582,0.013892200217500397,0.003804636001586914,0.0006758508347433274,1.0,,l1,liblinear,"{'C': 1.0, 'class_weight': None, 'penalty': 'l1', 'solver': 'liblinear'}",0.8643086816720257,0.8694516971279374,0.8653908530651963,0.8578930095175582,0.8720779220779221,0.8658244326921279,0.004850899768238081,28
15.039140033721925,4.777966394758691,0.003890514373779297,0.0004016980768040508,1.0,,l1,saga,"{'C': 1.0, 'class_weight': None, 'penalty': 'l1', 'solver': 'saga'}",0.8639433901576069,0.8697355533790402,0.8653908530651963,0.8572366261896948,0.8715120051914341,0.8655636855965945,0.004995640770834353,31
0.06067700386047363,0.0017310357671740035,0.0032987117767333983,0.0004024320695343944,1.0,,l2,liblinear,"{'C': 1.0, 'class_weight': None, 'penalty': 'l2', 'solver': 'liblinear'}",0.8640308582449373,0.8693664271717831,0.8652849740932642,0.8581746552856205,0.8728923476005188,0.8659498524792248,0.004988978145428162,23
6.940153408050537,0.6218129122583116,0.003224802017211914,0.0008291964886867581,1.0,,l2,saga,"{'C': 1.0, 'class_weight': None, 'penalty': 'l2', 'solver': 'saga'}",0.8640308582449373,0.8704730831973899,0.8651102464332037,0.8574244415243101,0.8715953307392996,0.8657267920278281,0.005082368940243662,29
0.11205129623413086,0.0034017317141123173,0.003607320785522461,0.00037178049874260255,1.0,balanced,l1,liblinear,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'liblinear'}",0.8643086816720257,0.8698205546492659,0.8653908530651963,0.8578930095175582,0.8720779220779221,0.8658982041963936,0.00490797055904547,27
14.983720874786377,4.781231628138226,0.0037065982818603516,0.00020684740845039083,1.0,balanced,l1,saga,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'}",0.8639433901576069,0.8697355533790402,0.8653908530651963,0.8572366261896948,0.8715120051914341,0.8655636855965945,0.004995640770834353,31
0.06126036643981934,0.0025773287815248854,0.002969694137573242,0.0002546565528834966,1.0,balanced,l2,liblinear,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'liblinear'}",0.8640308582449373,0.8693664271717831,0.8652849740932642,0.8581746552856205,0.8728923476005188,0.8659498524792248,0.004988978145428162,23
6.966215467453003,0.6455209483396721,0.0032903671264648436,0.0004200384989439138,1.0,balanced,l2,saga,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'saga'}",0.8640308582449373,0.8704730831973899,0.8651102464332037,0.8574244415243101,0.8715953307392996,0.8657267920278281,0.005082368940243662,29
0.12391304969787598,0.012885596621298172,0.003101682662963867,0.00020215278357130619,10,,l1,liblinear,"{'C': 10, 'class_weight': None, 'penalty': 'l1', 'solver': 'liblinear'}",0.864951768488746,0.8695368558382257,0.8651976668826961,0.8568614576493763,0.8730569948186528,0.8659209487355394,0.005432030257744747,25
22.9506263256073,2.8299918054204865,0.0029707908630371093,1.656664325325163e-05,10,,l1,saga,"{'C': 10, 'class_weight': None, 'penalty': 'l1', 'solver': 'saga'}",0.8650385604113111,0.8695368558382257,0.8655652737285391,0.8568614576493763,0.8730569948186528,0.866011828489221,0.005420998705645265,21
0.0787649154663086,0.008633643855498302,0.003300333023071289,0.0006033669415130017,10,,l2,liblinear,"{'C': 10, 'class_weight': None, 'penalty': 'l2', 'solver': 'liblinear'}",0.865316618450659,0.8692533420280404,0.8658457550226831,0.8568614576493763,0.8730569948186528,0.8660668335938823,0.005373394359707868,19
16.60814776420593,1.2846593076203419,0.0035980224609375,0.0009926653603617732,10,,l2,saga,"{'C': 10, 'class_weight': None, 'penalty': 'l2', 'solver': 'saga'}",0.865681233933162,0.8695368558382257,0.8658457550226831,0.8572366261896948,0.8730569948186528,0.8662714931604837,0.005269992528789313,9
0.12220072746276855,0.0032627001333164506,0.003607320785522461,0.00019621854274559026,10,balanced,l1,liblinear,"{'C': 10, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'liblinear'}",0.864951768488746,0.8695368558382257,0.8651976668826961,0.8568614576493763,0.8730569948186528,0.8659209487355394,0.005432030257744747,25
23.214225435256957,2.8305427708516677,0.0033783912658691406,0.00048099937629244243,10,balanced,l1,saga,"{'C': 10, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'}",0.8650385604113111,0.8695368558382257,0.8655652737285391,0.8568614576493763,0.8730569948186528,0.866011828489221,0.005420998705645265,21
0.07982211112976074,0.005605821718044482,0.002801179885864258,0.00040044667011441897,10,balanced,l2,liblinear,"{'C': 10, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'liblinear'}",0.865316618450659,0.8692533420280404,0.8658457550226831,0.8568614576493763,0.8730569948186528,0.8660668335938823,0.005373394359707868,19
16.56245884895325,1.3187605043342696,0.0034743309020996093,0.0006610662618852009,10,balanced,l2,saga,"{'C': 10, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'saga'}",0.865681233933162,0.8695368558382257,0.8658457550226831,0.8572366261896948,0.8730569948186528,0.8662714931604837,0.005269992528789313,9
0.13403573036193847,0.013652973926887246,0.003801584243774414,0.00024207637616514567,100,,l1,liblinear,"{'C': 100, 'class_weight': None, 'penalty': 'l1', 'solver': 'liblinear'}",0.8659594985535197,0.8696219035202086,0.8658457550226831,0.8568614576493763,0.8726919339164237,0.8661961097324424,0.0053150024965192095,15
25.112227487564088,2.6191957804441994,0.002990865707397461,0.0005708155381928755,100,,l1,saga,"{'C': 100, 'class_weight': None, 'penalty': 'l1', 'solver': 'saga'}",0.865681233933162,0.8696219035202086,0.8658457550226831,0.8568614576493763,0.8730569948186528,0.8662134689888166,0.005409803610978855,11
0.10786333084106445,0.009052766080329608,0.0034102439880371095,0.0006001567945898452,100,,l2,liblinear,"{'C': 100, 'class_weight': None, 'penalty': 'l2', 'solver': 'liblinear'}",0.865316618450659,0.8696219035202086,0.8658457550226831,0.8568614576493763,0.8727743606345095,0.8660840190554874,0.005347496783670239,18
19.761888885498045,1.9071656722552992,0.0036031246185302735,0.0006047238914049656,100,,l2,saga,"{'C': 100, 'class_weight': None, 'penalty': 'l2', 'solver': 'saga'}",0.865681233933162,0.8696219035202086,0.8658457550226831,0.8568614576493763,0.8730569948186528,0.8662134689888166,0.005409803610978855,11
0.11999630928039551,0.0029253859197231123,0.002999114990234375,3.0059657120655987e-06,100,balanced,l1,liblinear,"{'C': 100, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'liblinear'}",0.8659594985535197,0.8696219035202086,0.8658457550226831,0.8568614576493763,0.8726919339164237,0.8661961097324424,0.0053150024965192095,15
25.042687034606935,2.617166950475216,0.0037774562835693358,0.0003897709457747887,100,balanced,l1,saga,"{'C': 100, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'}",0.865681233933162,0.8696219035202086,0.8658457550226831,0.8568614576493763,0.8730569948186528,0.8662134689888166,0.005409803610978855,11
0.10635738372802735,0.00978446606425999,0.0028544902801513673,0.00029022808700686906,100,balanced,l2,liblinear,"{'C': 100, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'liblinear'}",0.8655948553054662,0.8696219035202086,0.8658457550226831,0.8568614576493763,0.8727743606345095,0.8661396664264487,0.005340664819914971,17
19.69816756248474,1.8815293234589991,0.0029661178588867186,7.413859474096263e-06,100,balanced,l2,saga,"{'C': 100, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'saga'}",0.865681233933162,0.8696219035202086,0.8658457550226831,0.8568614576493763,0.8730569948186528,0.8662134689888166,0.005409803610978855,11
