mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.015241861343383789,0.001040877575644451,0.00865626335144043,0.006116254093781254,0.001,,l1,liblinear,"{'C': 0.001, 'class_weight': None, 'penalty': 'l1', 'solver': 'liblinear'}",0.08637873754152824,0.08609271523178808,0.12297734627831715,0.1111111111111111,0.10561056105610561,0.10243409424377004,0.014368165604073333,47
0.08975381851196289,0.0103532657038413,0.0033013343811035155,0.0003995087696740157,0.001,,l1,saga,"{'C': 0.001, 'class_weight': None, 'penalty': 'l1', 'solver': 'saga'}",0.03436426116838488,0.0273972602739726,0.05442176870748299,0.04081632653061224,0.03436426116838488,0.03827277556976751,0.009122383827192273,48
0.017509984970092773,0.0013789737153013114,0.0030037403106689454,0.0003149997094436317,0.001,,l2,liblinear,"{'C': 0.001, 'class_weight': None, 'penalty': 'l2', 'solver': 'liblinear'}",0.3806970509383378,0.34877384196185285,0.35772357723577236,0.37894736842105264,0.2840909090909091,0.35004654952958497,0.03517218677829344,45
0.1896090030670166,0.012633315409640865,0.003401660919189453,0.0003756051652542987,0.001,,l2,saga,"{'C': 0.001, 'class_weight': None, 'penalty': 'l2', 'solver': 'saga'}",0.26548672566371684,0.18404907975460122,0.2275449101796407,0.2658959537572254,0.19631901840490798,0.22785913755201842,0.03399068635082509,46
0.014511299133300782,0.00031637415629566767,0.0029997825622558594,3.9895058943465975e-07,0.001,balanced,l1,liblinear,"{'C': 0.001, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'liblinear'}",0.6970172684458399,0.6677908937605397,0.6775244299674267,0.6339869281045751,0.6666666666666666,0.6685972373890096,0.020443305675593153,1
0.08325591087341308,0.008105948230892383,0.003605079650878906,0.0005862041662235794,0.001,balanced,l1,saga,"{'C': 0.001, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'}",0.6726296958855098,0.624031007751938,0.6231343283582089,0.6171428571428571,0.624031007751938,0.6321937793780904,0.020381015371904822,6
0.01901545524597168,0.0006331668985645116,0.00319976806640625,0.0003991368103037843,0.001,balanced,l2,liblinear,"{'C': 0.001, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'liblinear'}",0.5950840879689522,0.5955056179775281,0.637883008356546,0.6013793103448276,0.5933147632311978,0.6046333575758103,0.016844838132548206,24
0.13579225540161133,0.011720972080210801,0.003501272201538086,0.0007742676830292804,0.001,balanced,l2,saga,"{'C': 0.001, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'saga'}",0.6027397260273972,0.5964391691394659,0.6423357664233577,0.5988372093023255,0.5925925925925926,0.6065888926970278,0.018175021131304415,23
0.022512054443359374,0.0017808140986317672,0.0037258625030517577,0.00042181699593301833,0.01,,l1,liblinear,"{'C': 0.01, 'class_weight': None, 'penalty': 'l1', 'solver': 'liblinear'}",0.5235849056603774,0.47619047619047616,0.5106382978723404,0.518348623853211,0.3949367088607595,0.48473980248743287,0.04784749435940919,41
0.30147109031677244,0.01728872113582153,0.002696800231933594,0.000247788620811718,0.01,,l1,saga,"{'C': 0.01, 'class_weight': None, 'penalty': 'l1', 'solver': 'saga'}",0.5,0.4674698795180723,0.4927536231884058,0.5058548009367682,0.38144329896907214,0.46950432052246366,0.04593638304182685,43
0.021213483810424805,0.0009279416912004855,0.0034021854400634764,0.0003756204137842855,0.01,,l2,liblinear,"{'C': 0.01, 'class_weight': None, 'penalty': 'l2', 'solver': 'liblinear'}",0.5117370892018779,0.4953271028037383,0.48325358851674644,0.514018691588785,0.4,0.48086729442222953,0.041967270888013046,42
0.41730313301086425,0.017275666474895236,0.0028872966766357424,0.0001898254170470974,0.01,,l2,saga,"{'C': 0.01, 'class_weight': None, 'penalty': 'l2', 'solver': 'saga'}",0.47317073170731705,0.4688995215311005,0.4844124700239808,0.49056603773584906,0.3979591836734694,0.4630015889343434,0.033427342767675096,44
0.022322416305541992,0.0024198573663744565,0.0032073974609375,0.00024922871061878305,0.01,balanced,l1,liblinear,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'liblinear'}",0.6695652173913044,0.652931854199683,0.6738461538461539,0.6475037821482602,0.662557781201849,0.6612809577574501,0.009875844131228745,2
0.23637452125549316,0.03960944323070189,0.003011941909790039,0.0005595348711371908,0.01,balanced,l1,saga,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'}",0.6637554585152838,0.6464,0.671850699844479,0.65527950310559,0.6614664586583463,0.6597504240247398,0.00852789196171704,3
0.02216510772705078,0.0016091928738308572,0.003503847122192383,0.00031652536762760355,0.01,balanced,l2,liblinear,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'liblinear'}",0.6246575342465753,0.6045112781954888,0.6483357452966715,0.6244477172312224,0.6331360946745562,0.6270176739289028,0.014216947808297022,7
0.29394965171813964,0.011205005105777781,0.003295135498046875,0.0002716699687336656,0.01,balanced,l2,saga,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l2', 'solver': 'saga'}",0.6208791208791209,0.6072507552870091,0.6539027982326951,0.6183431952662722,0.6300148588410104,0.6260781457012216,0.015691009820807237,8
